BN	TN	seqType	Horizon	PrepTime	startTime	startTimeReal	startTRReal	startTRtime	press0	press1	press2	press3	press4	cueP	complete	iti	MT	RT	isError	response0	response1	response2	response3	response4	pressTime0	pressTime1	pressTime2	pressTime3	pressTime4	timeThreshold	timeThresholdSuper	points	Gain1	Gain2	Gain3	Gain4	Gain5
2	63	1	5	1000	363020	363021.993	363	895.991	3	5	1	2	4	35124	0	1000	658	372	0	3	5	1	2	4	1376	1476	1600	1748	1846	6000	5000	1	1	1	1	1	1
2	64	0	5	1000	368020	368021.989	368	894.002	1	4	5	2	3	14523	0	1000	668	406	0	1	4	5	2	3	1410	1536	1676	1812	1936	6000	5000	1	1	1	1	1	1
2	65	1	5	1000	373020	373022.003	373	893.993	3	2	4	5	1	32451	0	1000	718	424	0	3	2	4	5	1	1428	1552	1656	1816	1942	6000	5000	1	1	1	1	1	1
2	66	0	5	1000	378020	378021.99	378	891.998	1	3	2	5	4	13254	0	1000	736	378	0	1	3	2	5	4	1382	1536	1692	1812	1928	6000	5000	1	1	1	1	1	1
2	67	0	5	1000	383020	383021.994	383	889.992	1	4	5	2	3	14523	0	1000	660	418	0	1	4	5	2	3	1422	1560	1674	1826	1946	6000	5000	1	1	1	1	1	1
2	68	1	5	1000	388020	388021.986	388	887.996	1	4	5	2	3	14523	0	16000	668	466	0	1	4	5	2	3	1470	1600	1746	1892	2002	6000	5000	1	1	1	1	1	1
3	1	0	5	1000	8020	8021.985	9	17.989	1	4	5	2	3	14523	0	1000	706	418	0	1	4	5	2	3	1422	1558	1710	1878	1980	6000	5000	1	1	1	1	1	1
3	2	1	5	1000	13020	13022.077	14	16.092	1	3	2	5	4	13254	0	1000	778	482	0	1	3	2	5	4	1486	1636	1784	1916	2048	6000	5000	1	1	1	1	1	1
3	3	0	5	1000	18020	18021.974	19	13.937	3	2	4	5	1	32451	0	1000	756	484	0	3	2	4	5	1	1488	1594	1708	1908	2022	6000	5000	1	1	1	1	1	1
3	4	1	5	1000	23020	23021.986	24	11.999	1	3	2	5	4	13254	0	1000	724	484	0	1	3	2	5	4	1488	1632	1768	1896	2018	6000	5000	1	1	1	1	1	1
3	5	0	5	1000	28020	28021.985	29	9.999	1	4	5	2	3	14523	0	1000	738	426	0	1	4	5	2	3	1430	1534	1696	1866	1978	6000	5000	1	1	1	1	1	1
